lockitver|DO NOT DELETE THIS LINE! 2896
dlga_lady_conclude_relationship_confirm_yes:close_window|Lebt wohl, {playername}. Wir werden einander auf den Höfen und in den Burgen dieses Reichs wiedersehen, doch wir müssen Distanz zueinander wahren. Dennoch werde ich diese Tage in süßer Erinnerung behalten.
dlga_lady_conclude_relationship_confirm_no:close_window|In diesem Fall ... wir werden sehen, was uns die Zukunft bringt.
dlga_lady_generic_mission_succeeded:lady_pretalk|{s65}, ich bin Euch stets gerne zu Diensten.
dlga_lady_premeet:lady_meet|Ich bin {playername}.
dlga_lady_premeet:lady_meet.1|Mein Name lautet {playername}. Stehe zu Diensten.
dlga_lady_meet:lady_meet_end|Natürlich. Wie schön, endlich Eure Bekanntschaft zu machen.
dlga_lady_meet:lady_meet_end.1|{playername}? Ich glaube nicht, jemals von Euch gehört zu haben.
dlga_lady_meet_end:lady_talk|Ich werde mich nun eine Weile zurückziehen, aber vielleicht haben wir etwas später noch Gelegenheit, uns zu unterhalten ...
dlga_lady_meet_end:lady_talk.1|Wenn Ihr mich nun entschuldigen wollt ...
dlga_lady_meet_end:lady_talk.2|Kann ich Euch mit etwas helfen?
dlga_lady_talk:lord_talk_ask_location|Ich will den Aufenthaltsort von jemandem herausfinden.
dlga_lady_pretalk:lady_talk|Wenn Ihr mich nun entschuldigen wollt ...
dlga_lady_pretalk:lady_talk.1|Ist sonst noch etwas?
dlga_lady_talk:lady_relations|Wollt Ihr mir die Ehre erweise, meine Fürstin, und mir noch ein wenig mehr über Euch erzählen?
dlga_lady_relations:lady_pretalk|{s12}
dlga_lady_talk:lady_profess_admiration|Meine Fürstin, ich möchte mich Euch als Euer glühenster Verehrer zu erkennen geben.
dlga_lady_talk:lady_tournament_dedication_reaction|Meine Fürstin, ich möchte Euch meine Erfolge des kürzlichen Turniers widmen.
dlga_lady_tournament_dedication_reaction:lady_pretalk|{s9}
dlga_lady_profess_admiration:close_window|{s11}, es würde mir sehr gefallen, wenn wir einander öfters sehen könnten.
dlga_lady_profess_admiration:lady_pretalk|Ah ... Ihr seid zu gütig ... Oh, ist es wirklich schon so spät? Ich muss mich nun empfehlen.
dlga_lady_talk:lady_recite_poetry|Mögt Ihr Gedichte, meine Fürstin?
dlga_lady_recite_poetry:lady_recite_poetry|Das hängt vom Gedicht ab. Wolltet Ihr mir einen Vers vortragen?
dlga_lady_recite_poetry:lady_recite_poetry_response|Der Wind, der scheucht den trocknen Steppenstaub ...
dlga_lady_recite_poetry:lady_recite_poetry_response.1|All die Seide von Verluca/All die Felle von Khudan ...
dlga_lady_recite_poetry:lady_recite_poetry_response.2|Ihr seid der Anfang und das Ende/Das Äußere, das Innere ...
dlga_lady_recite_poetry:lady_recite_poetry_response.3|Die Finsternis der Wercheg-Klippen ward von einem Licht durchdrungen ...
dlga_lady_recite_poetry:lady_recite_poetry_response.4|Ihre Fragepfeile der Skepsis prallten ab an meiner Rüstung aus reinster Zuwendung ...
dlga_lady_recite_poetry:lady_pretalk|Eigentlich wüsste ich nicht, was ich Euch vortragen könnte ...
dlga_lady_recite_poetry_response:lady_private_conversation_end|{s11}
dlga_lady_private_conversation_end:lady_pretalk|Die Zeit vergeht schnell und wir können hier nicht allzu lang verweilen.
dlga_lady_talk:lady_marriage_discussion|Meine Fürstin ... denkt Ihr, dass wir eine gemeinsame Zukunft haben?
dlga_lady_marriage_discussion:lady_other_suitor|Herr – wie Ihr wahrscheinlich wisst, habe ich von eine Reihe Edelmänner wie Euch selbst Anträge erhalten. Noch aber bin ich noch nicht soweit, einen von Ihnen in Betracht zu ziehen.
dlga_lady_marriage_discussion:lady_proposal_refused|Herr – Eure Absichten mir gegenüber schmeicheln mir, doch vielleicht sollten wir uns die Zeit nehmen, uns noch etwas besser kennen zu lernen, bevor wir über solche Themen diskutieren.
dlga_lady_marriage_discussion:lady_proposal_refused.1|Es ist gut zu hören, dass Ihr ernsthaft über die Zukunft nachdenkt. Bevor ich Euch aber heiraten werde, möchte ich, dass Ihr noch ein wenig im Range aufsteigt.
dlga_lady_marriage_discussion:lady_proposal_refused.2|Es ist gut zu hören, dass Ihr mir gegenüber ehrenhafte Absichten hegt. Ich jedoch habe mir geschworen, nur einen Mann mit größter Charakterstärke zu ehelichen. Ich verlange von Euch, dass Ihr Euch diesbezüglich beweist.
dlga_lady_marriage_discussion:lady_betrothed|Oh {playername}, wie glücklich mich das machen würde! Doch {s4}, mein {s11}, würde es niemals erlauben ... Vielleicht sollten wir uns besser trennen ...
dlga_lady_marriage_discussion:close_window|Oh {playername}, wie glücklich mich das machen würde! Bitte fragt {s4}, meinen {s11}, um Erlaubnis!
dlga_lady_proposal_refused:close_window|Wohlan – ich werde mich bemühen, Eurer Hochschätzung wert zu sein!
dlga_lady_proposal_refused:lady_player_threatens_compel|Ich bin dieser Spiele leid! Ich werde sofort mit Eure Familie über die Hochzeit sprechen ...
dlga_lady_player_threatens_compel:lady_player_threatens_compel_2|Was? Meint Ihr das ernst?
dlga_lady_player_threatens_compel_2:lady_private_conversation_end|Nein, natürlich nicht. Bitte vergebt mir meinen Gefühlsausbruch.
dlga_lady_player_threatens_compel_2:close_window|Gewiss – Ihr seid Euch offensichtlich nicht im Klaren, was das Beste für Euch ist.
dlga_lady_other_suitor:lady_pretalk|Es grämt mich, dies zu hören, meine Fürstin, aber was sein muss, muss sein!
dlga_lady_other_suitor:lady_other_suitor_challenge|Wer ist der Schurke? Nennt mir seinen Namen!
dlga_lady_other_suitor:lady_player_threatens_compel|Ich bin dieser Spiele leid! Ich von Eurer Familie verlangen, dass sie Euch zwingt, mich zu heiraten ...
dlga_lady_other_suitor_challenge:lady_pretalk|Ich wäre Euch so dankbar! Soweit ich weiß, seid Ihr aber bereits für ein anderes Duell verpflichtet. Wenn dem so ist, zwingt ihn seine Ehre nicht, gegen  Euch zu kämpfen. Bitte erledigt Eure anderen Belange schnell, damit Ihr mich von den Absichten dieses Mannes retten könnt!
dlga_lady_other_suitor_challenge:lady_pretalk.1|Ah! Wahrlich große Worte. Mir kam jedoch zu Ohren, dass Ihr bereits für ein anderes Duell verpflichtet seid. Bringe er dieses zu Ende, bevor er ein anderes beginnt! Seufz ... Männer können so töricht sein ...
dlga_lady_other_suitor_challenge:lady_other_suitor_challenge_confirm|Es ist {s5}. Bitte, rettet mich vor den Absichten dieses Mannes!
dlga_lady_other_suitor_challenge:lady_other_suitor_challenge_confirm.1|Ach, tatsächlich? Das wird sicherlich interessant werden. Nun gut. Euer Rivale ist {s5}. Wir werden sehen, wer der Bessere von Euch beiden ist!
dlga_lady_other_suitor_challenge:lady_other_suitor_challenge_confirm.2|Oh, pfui! Ich wünschte, dies wäre keine Frage der Ehre, so dass ich solch eine Forderung abschlagen könnte. Doch leider fühle ich mich gezwungen, Euch zu sagen, dass Euer Rivale {s5} ist. Ach, wie ich mir wünsche, der Himmel hätte mir nicht ein solch schönes Gesicht gegeben, das in den Männern solch Leidenschaft entfacht!
dlga_lady_other_suitor_challenge:lady_other_suitor_challenge_confirm.3|Von solcherlei Gerede will ich nichts wissen! Es ist töricht von Euch und {s5}, ein Duell wegen ... oh! Ich flehe Euch an, Herr, vergesst den Namen, der mir gerade herausgerutscht ist ...
dlga_lady_other_suitor_challenge_confirm:lady_other_suitor_challenge_confirm_yes|So sei es! Ich werde ihn zu einem Waffengang herausfordern!
dlga_lady_other_suitor_challenge_confirm:lady_other_suitor_challenge_confirm_no|Obwohl ... meine Leidenschaft hat mich überkommen. Vergesst es.
dlga_lady_other_suitor_challenge_confirm_yes:lady_pretalk|{s15}
dlga_lady_other_suitor_challenge_confirm_no:lady_private_conversation_end|Schön. Ihr tut gut daran, Euch nicht von Eurer Stimmung leiten zu lassen.
dlga_lady_talk:lady_ask_for_quest|Gibt es etwas, mit dem ich Eure Gunst gewinnen könnte?
dlga_lady_ask_for_quest:lady_pretalk|Momentan habe ich keine anderen Aufgaben für Euch.
dlga_lady_ask_for_quest:lady_mission_told|Oh, ich fürchte, dass ich {s13}, meinen {s17}, nie wieder zu Gesicht bekommen werde ... Er darbt als Gefangener im Kerker von {s14} dahin. Wir haben versucht, ihn auszulösen, doch die geforderte Summe war zu hoch. Wir können niemals so viel Geld aufbringen, ohne nicht alles zu veräußern, das wir besitzen, und Gott weiß, dass {s13} lieber sein Leben im Gefängnis bleiben würde, als uns bettelarm zu sehen. Ich habe mir stattdessen etwas einfallen lassen, um ihn aus dem Kerker zu befreien, doch es würde ein großes Opfer erfordern ... und bis jetzt ist mein Flehen auf taube Ohren gestoßen ...
dlga_lady_ask_for_quest:lady_mission_told.1|{s13}, mein armer {s11}, ist Gefangener im Kerker von {s14}. Wir können uns nur mit Briefen austauschen, doch die Reise ist so gefährlich, dass kaum ein Brief durchkommt. Bitte, würdet Ihr einen für mich überbringen?
dlga_lady_ask_for_quest:lady_quest_duel_for_lady|Oh {playername}, Eure Frage zeugt von großer Güte, doch Ihr wisst so wenig von meiner Pein, und ich kann Euch unmöglich darum bitten, Euch meinethalben in Gefahr zu bringen.
dlga_lady_quest_duel_for_lady:lady_quest_duel_for_lady_2|Erzählt mir von dem Problem, und ich werde meine eigene Entscheidung treffen.
dlga_lady_quest_duel_for_lady_2:lady_quest_duel_for_lady_3|Nun gut, wir Ihr wünscht ... mein Ehemann hat sich im Leben einige Feinde geschaffen, {playername}. Einer der heimtückischsten davon ist {s13}, der überall schreckliche Anschuldigungen gegen mich aufbringt und meine Ehre bei jeder Gelegenheit besudelt! Da er meinem Ehemann nicht direkt schaden kann, hat er es auf mich abgesehen, um unseren guten Namen zu beschmutzen. Oh, wenn Ihr nur die fürchterlichen Dinge hörtet, die er über mich verbreitet! Wenn nur ein tapferer Recke ihn dazu bringen könnte, seine Schmähworte zu widerrufen - doch {s13} ist gar geschickt mit dem Schwerte und alle fürchten ihn ...
dlga_lady_quest_duel_for_lady_3:lady_quest_duel_for_lady_3_accepted|Ich fürchte ihn nicht, {s65}. Ich werde ihn dazu bringen, seine Lügen zu korrigieren.
dlga_lady_quest_duel_for_lady_3_accepted:close_window|Oh! Das kann ich unmöglich von Euch verlangen, {playername}, doch ... ich würde für immer in Eurer Schuld stehen. Ihr scheint Eurer Sache so sicher zu sein. Es würde mir so viel bedeuten, wenn Ihr meine Ehre verteidigen würdet. Ich danke Euch tausendfach.
dlga_lady_quest_duel_for_lady_3:lady_quest_duel_for_lady_3_rejected|Wenn er derart gefährlich ist, wäre es vielleicht besser, ihn zu ignorieren ...
dlga_lady_quest_duel_for_lady_3_rejected:close_window|Oh ... Vielleicht habt Ihr Recht, {playername}. Ich sollte diesen dummen Kindheitsideale von Ritterlichkeit und Heldenmut entsagen ... {Männer/Menschen} sind nicht so, nicht mehr. Ich wünsche Euch einen guten Tag.
dlga_lady_ask_for_quest:lady_pretalk.1|Nein, {playername}, momentan habe ich keinen Bedarf für einen Gönner.
dlga_lady_mission_told:lady_mission_accepted|Wie Ihr wünscht, {s65}, so soll es sein.
dlga_lady_mission_told:lady_mission_rejected|{s66}, ich fürchte, damit kann ich Euch jetzt nicht helfen.
dlga_lady_mission_accepted:close_window|{playername}, Euch {Ehrenmann/Ehrenfrau} zu nennen, ist wahrlich angebracht. Ich danke Euch so sehr für Eure Hilfe.
dlga_lady_mission_rejected:close_window|Ihr werdet keiner bedürftigen Frau helfen? Ihr solltet Euch schämen, {playername} ... Bitte verlasst mich nun, ich habe mich wichtiger Stickarbeit zu widmen.
dlga_lady_talk:lady_restore_relation|Ich möchte meine Beziehungen zu einem Fürsten verbessern. Könnt Ihr mir dabei helfen?
dlga_lady_restore_relation:lady_pretalk|{playername}, ich kenne Euch nicht genug, um in Eurem Namen zu handeln. Es tut mir Leid.
dlga_lady_restore_relation:lady_restore_relation_2|Hmmm. Ich vermute, dass Ihr mit jemanden auf falschem Fuße steht. Nun gut, mit wem möchtet Ihr Eure Beziehungen verbessern?
dlga_lady_restore_relation_2:lady_restore_relation_2b|{s1}
dlga_lady_restore_relation_2:lady_pretalk|Schon gut. Ich komme mit allen gut genug aus.
dlga_lady_restore_relation_2b:lady_restore_relation_3|Nun, ich kann versuchen, Euch zu helfen. Sicherlich werden Euch einige teure Geschenke in den Augen von {s10} in besserem Lichte erscheinen lassen.
dlga_lady_restore_relation_3:lady_restore_relation_4|Ihr könnt Eure Beziehungen zu {s10} verbessern, indem Ihr ihm ein Geschenk im Wert von {reg10} Dinaren schenkt. Doch wenn Ihr {reg11} Dinare für das Geschenk ausgeben könntet, würde es einen guten Eindruck auf {reg4?sie:ihn} machen. Und wenn Ihr gar {reg12} Dinare dafür übrig hättet, würde das sicherlich alle Wogen glätten.
dlga_lady_restore_relation_4:lady_restore_relation_5|Ich glaube, ein Geldgeschenk von {reg10} Dinar sollte ausreichen.
dlga_lady_restore_relation_4:lady_restore_relation_5.1|Viellicht kann ich mir {reg11} Dinar leisten.
dlga_lady_restore_relation_4:lady_restore_relation_5.2|In diesem Fall bin ich bereit, {reg12} Dinar auszugeben.
dlga_lady_restore_relation_4:lady_restore_relation_cant_afford|Ich denke nicht, dass ich mir momentan ein Geschenk leisten kann.
dlga_lady_restore_relation_5:lady_restore_relation_6|Ausgezeichnet, dann werde ich ein geeignetes Geschenk für Euch aussuchen, und es dann mit Euren Grüßen an {s10} schicken. {reg4?Sie:Er} wird diese Geste sicherlich zu schätzen wissen.
dlga_lady_restore_relation_6:lady_pretalk|Ich danke Euch für Eure Hilfe, Herrin.
dlga_lady_restore_relation_cant_afford:lady_pretalk|{playername}, ich fürchte, in diesem Fall werde ich Euch keine große Hilfe sein können. Es tut mir Leid.
dlga_lady_talk:lady_leave|Ich muss mich nun empfehlen..
dlga_lady_leave:close_window|{s12}
dlga_convince_begin:convince_options|Ich sehe immer noch nicht, weshalb ich akzeptieren sollte, was Ihr von mir verlangt.
dlga_convince_options:convince_bribe|Dann werde ich dafür sorgen, dass Ihr auf Eure Kosten kommt. ({reg8} Dinar)
dlga_convince_options:convince_friendship|Bitte, macht es unserer Freundschaft zuliebe. (-{reg9} auf Beziehung)
dlga_convince_options:convince_persuade_begin|Gebt mir eine Gelegenheit, Euch zu überzeugen. (Überzeugungskraft)
dlga_convince_options:lord_pretalk|Schon gut.
dlga_convince_bribe:convince_bribe_verify|Hmmm, ein großzügiger Beitrag zu meiner Schatzkammer würde sicherlich hilfreich sein ... {reg8} Dinare sollten genügen. Wenn Ihr einverstanden seid, dann werde ich Euren Vorschlag akzeptieren.
dlga_convince_bribe_verify:convince_bribe_cant_afford|Ich befürchte, meine Finanzen gestatten ein solches Geschenk nicht.
dlga_convince_bribe_verify:convince_bribe_goon|Nun gut, bitte nehmt diese {reg8} Dinare als Zeichen meiner Dankbarkeit.
dlga_convince_bribe_verify:convince_begin|Lasst mich noch etwas länger darüber nachdenken.
dlga_convince_bribe_cant_afford:convince_options|Ah. In diesem Fall kann ich wenig für Euch tun, es sei denn, Ihr bringt ein neues Argument vor.
dlga_convince_bribe_goon:convince_accept|Oh {playername}, Euer großzügiges Geschenk ließ mich Euer Ansinnen überdenken, und ich muss sagen, dass mich die Weisheit Eures Vorschlags zu schätzen weiß.
dlga_convince_friendship:convince_friendship_verify|Ihr habt mir in der Vergangenheit gute Dienste geleistet, {playername}, und deshalb werde ich Eurem Ansinnen stattgeben. Seid Euch jedoch bewusst, dass ich es nicht schätze, dass Ihr unsere Freundschaft auf diese Weise ausnutzt.
dlga_convince_friendship_verify:convince_friendship_go_on|Verzeiht, mein Freund, doch ich benötige hierbei Eure Hilfe.
dlga_convince_friendship_verify:lord_pretalk|Wenn es Euch nicht zur Genüge reicht, werde ich etwas anderes versuchen.
dlga_convince_friendship_go_on:convince_accept|Nun gut, {playername}, ich werde dies Euch zuliebe akzeptieren. Vergesst jedoch nicht, dass Ihr nun in meiner Schuld steht.
dlga_convince_friendship:lord_pretalk|{playername}, ich glaube nicht, dass ich euch einen derartigen Gefallen schuldig bin. Ich sehe keinen Grund dafür, dies von Euch zu akzeptieren.
dlga_convince_friendship:lord_pretalk.1|Euch beliebt wohl zu Scherzen? Eure Dreistigkeit, mich um einen Gefallen zu bitte, ist wahrlich allerhand, {playername}. Und seid Euch sicher: Ihr werdet keinen bekommen.
dlga_convince_persuade_begin:convince_persuade_begin_2|Nun gut. Bringt Euren Fall vor.
dlga_convince_persuade_begin_2:convince_persuade|[Überzeugungsversuch]
dlga_convince_persuade_begin_2:convince_begin|Wartet, vielleicht gibt es einen anderen Weg, Euch zu überzeugen.
dlga_convince_persuade_begin:lord_pretalk|Beim Allmächtigen, {playername}, haben wir nicht schon genug geplaudert? Euch zuzuhören, ist mir leid, und ich habe jetzt genug von Eurem Geschwätz.
dlga_convince_persuade:convince_accept|Schon gut, schon gut. Ihr habt mich überzeugt. Ich werde mich an Euren Vorschlag halten.
dlga_convince_persuade:convince_options|Euer Standpunkt macht Sinn, {playername}, so viel möchte ich Euch zugestehen. Trotzdem bin ich noch nicht überzeugt, dass ich nach Eurem Vorschlag handeln sollte.
dlga_convince_persuade:convince_options.1|Genug, {playername}. Eure Argumente mögen zahlreich sein, doch finde ich keines davon wahrlich überzeugend. Ich bleibe dabei, was ich zuvor gesagt habe.
dlga_convince_persuade:convince_options.2|Ehrlich gesagt, {playername}, ich kann den Wert Eurer Gedankengänge nicht erkennen. Euer Ansinnen macht jetzt noch weniger Sinn als zuvor.
dlga_start:siege_won_seneschal_1|{Fürst/Fürstin}, ich muss Euch zu Eurem Sieg gratulieren. Willkommen in {s1}. Wir, die Bewahrer dieser Burg, stehen Euch zu Diensten.
dlga_siege_won_seneschal_1:siege_won_seneschal_2|Seid Ihr der Seneschall?
dlga_siege_won_seneschal_2:siege_won_seneschal_3|Fürwahr, oh {Fürst/Fürstin}, der bin ich. Schon immer habe ich den Herren von {s1} so gut gedient, wie ich konnte, egal, auf welcher Seite sie standen. Deshalb könnt Ihr auf meine uneingeschränkte Loyalität zählen, solange Ihr {Fürst/Fürstin} dieses Ortes seid. Nun ... wollt Ihr mich als Seneschall behalten? Ich verspreche Euch, dass Ihr es nicht bereuen würdet!
